,Filename,Comment,Num Comments Tokens,Num Program Domain,Num Problem Domain,Operational,Conditional,Prog. Dom. Identifier Matches,Prob. Dom. Identifier Matches,Scope score,Build details,Author Details,Junk/Copy,Description of Dataset,Working Summary,Design And Development,Exception,Build Instruction,Commits and Bugs,AST Symbols,Comment Placement,POS Tags Score,Actual,Predicted
10336,PLplot/src/plcont.c/plcont.c,physical coords (x) to world coords,3.55,0.05,0.05,0.05,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,0.0,0.0,0.0,0.0,0.0,2,-0.29514265,1,2
10337,PLplot/src/plfill.c/plfill.c,Temporary until get rid of old code altogether.,4.25,1.25,0.05,0.23,1.25,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,1.0000001049,0.0,0.0,0.0,0.0,2,-0.30905223,0,0
10340,PLplot/src/plgridd.c/plgridd.c,free short memory and memory allocator,3.55,4.85,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,3.0000046942000003,2.000000282,4.3000595156,3.0000046942000003,0.0,0.0,0.7615941999999999,2,-0.32283083,2,2
10353,PLplot/src/plline.c/plline.c,"--------------------------------------------------------------------------
void grdashline()

Draws a dashed line to the specified point from the previous one.
--------------------------------------------------------------------------",7.75,1.25,0.05,2.21,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.5000000905000002,2.5000000695,0.0,0.5000000162,0.0,0.7615941999999999,2,-0.19453113,2,2
10357,PLplot/src/plline.c/plline.c,Function prototypes,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,0.0,0.0,0.0,0.0,0.0,2,-0.38960853,0,1
10358,PLplot/src/plshade.c/plshade.c,"N.B. This routine only needed by the Fortran interface to distinguish
the case where pltr and pltr_data are NULL.  So don't put declaration in
header which might encourage others to use this in some other context.",14.05,3.65,0.05,2.03,0.05,0.05,0.05,0.41,0.05,0.05,0.05,20.0,20.0,20.0,0.5000000162,0.0,0.0,0.46211717,2,0.64535123,2,1
10359,PLplot/src/plvpor.c/plvpor.c,not multiplot mode,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,1.0000001049,1.5000000905000002,0.0,0.0,0.0,0.0,2,-0.34997723,2,2
10374,PLplot/src/plstripc.c/plstripc.c,all data fits within chart X range,4.25,1.25,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,2.5000000695,0.0,0.0,0.0,0.0,2,-0.2669497,2,2
10391,PLplot/src/plctrl.c/plctrl.c,"Loop over all color cells.  Only interested in cells located (in
cmap1 space)  between n_th and n+1_th control points",9.15,0.05,0.05,1.85,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.5000000905000002,1.5999996386000002,1.0000001049,0.0,0.0,0.0,2,0.10866443,2,2
10392,PLplot/src/plline.c/plline.c,interpolate to find intersection with box,2.85,1.25,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,2.5000000695,2.000000282,0.0,0.0,0.0,0.0,2,-0.30905223,2,2
10404,PLplot/src/plcont.c/plcont.c,Move back to first point,2.85,2.45,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,1.5000000905000002,3.0000046942000003,0.0,0.0,0.0,0.0,2,-0.36333665,1,1
10414,PLplot/src/plgridd.c/plgridd.c,vertices index,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,1.5000000905000002,0.0,0.0,0.0,0.46211717,2,-0.38960853,2,2
10421,PLplot/src/plimage.c/plimage.c,Set to a guaranteed-not-to-plot value,2.15,1.25,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,3.0000046942000003,0.0,0.0,0.0,0.0,2,-0.32283083,2,2
10422,PLplot/src/plgradient.c/plgradient.c,"--------------------------------------------------------------------------
void plgradient()

Draws a linear gradient at an angle relative to the increasing x
direction for the polygon bounded by the x and y vertices.  x, and
y are expressed in world coordinates, and angle (in the world
coordinate system) is expressed in degrees.  The gradient is
expressed using colour and transparency information from cmap1.  The
geometrical gradient direction is specified by the angle argument.
The 0. to 1. range of the independent variable of cmap1 corresponds
to the range of the polygon in the direction specified by angle.
--------------------------------------------------------------------------",37.85,7.25,3.25,2.03,0.05,0.05,0.05,0.41,0.05,0.05,0.05,5.5000425692,20.0,20.0,1.5000000905000002,0.5000000162,0.0,0.9640276,2,0.94918275,1,1
10423,PLplot/src/plcont.c/plcont.c,"If the contour label exceed 10^(limexp) or 10^(-limexp), the exponential format is used",7.75,2.45,1.65,0.05,0.05,0.05,0.05,0.41,0.05,0.05,0.05,2.5000000695,4.5000590733,3.5000006561,0.0,0.0,0.0,0.7615941999999999,2,-0.1499816,1,1
10442,PLplot/src/plgridd.c/plgridd.c,PLPLOT_NONN,0.75,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.38960853,0,0
10443,PLplot/src/plgridd.c/plgridd.c,PLPLOT_NONN not #defined or tested for more than a decade.,3.55,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,2.000000282,3.0000046942000003,2.000000282,0.0,0.0,0.5000000162,0.0,2,-0.23829232,1,0
10447,PLplot/src/plwind.c/plwind.c,Register plot window attributes,2.85,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,2.1000002299,1.0000001049,0.0,0.0,0.0,2,-0.30905223,2,2
10448,PLplot/src/plargs.c/plargs.c,"Make a copy, since handler may mung opt_arg with strtok()",5.65,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,2.5000000695,1.4000000546,1.5000000905000002,0.5000000162,0.0,0.9640276,2,-0.05921105,0,0
10450,PLplot/src/plbox.c/plbox.c,and line width,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.38960853,2,2
10468,PLplot/src/plimage.c/plimage.c,Translated (by pltr) coordinates,2.15,0.05,0.05,0.05,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,1.0000001049,0.0,0.0,0.0,0.0,2,-0.34997723,2,2
10475,PLplot/src/plbox.c/plbox.c,Left axis exponent,2.15,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,1.0000001049,0.0,0.0,0.0,0.46211717,2,-0.32283083,1,1
10498,PLplot/src/plfreetype.c/plfreetype.c,Convert clipping box into normal coordinates,3.55,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,2.000000282,0.0,0.0,0.0,0.0,2,-0.29514265,0,0
10506,PLplot/src/plaffine.c/plaffine.c,"! Multiply two affine transformation matrices to form a third.
!
! A = B * C
!
! @param affine_vectorA Pre-allocated storage for the result of
! multiplying matrix affine_vectorB by matrix affine_vectorC.
! @param affine_vectorB First matrix to multiply.
! @param affine_vectorC Second matrix to multiply.
!",21.05,18.05,0.05,7.43,0.05,0.05,0.05,0.41,0.05,0.05,0.05,6.498966767000001,20.0,20.0,4.0000001946,0.0,0.0,0.46211717,2,0.8968924,1,1
10516,PLplot/src/plstripc.c/plstripc.c,option to rescale immediately,2.15,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,0.0,0.0,0.0,0.0,0.0,2,-0.37654829999999995,2,2
10522,PLplot/src/plarc.c/plarc.c,"TODO: For now, only unrotated plots use the driver-accelerated path.",4.95,1.25,0.05,0.23,0.05,0.05,0.05,0.41,10.05,0.05,0.05,3.0000046942000003,3.5000006561,4.5000590733,0.0,0.0,0.0,0.0,2,-0.22380291,2,2
10536,PLplot/src/plgridd.c/plgridd.c,all points are coincident?,1.45,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,2.000000282,0.0,0.0,0.0,0.46211717,2,-0.37654829999999995,2,2
10537,PLplot/src/plshade.c/plshade.c,"plc2eval, (PLPointer) &cgrid,",2.15,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,0.0,2.1000002299,1.0000001049,0.0,0.0,0.0,2,-0.29514265,0,2
10538,PLplot/src/plfreetype.c/plfreetype.c,The New anti-aliasing technique,2.15,0.05,1.65,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,0.5000000162,1.4000000546,1.5000000905000002,0.0,0.0,0.7615941999999999,2,-0.38960853,2,2
10545,PLplot/src/plfreetype.c/plfreetype.c,"check if the charmap was loaded correctly - freetype only checks for a unicode charmap
if it is not set then use the first found charmap in the font",12.65,9.65,3.25,1.85,2.45,0.05,0.05,0.41,0.05,0.05,0.05,7.9678869871,20.0,20.0,1.0000001049,0.0,0.0,0.46211717,2,0.27056262,1,1
10549,PLplot/src/plshade.c/plshade.c,expand in x direction,2.15,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,1.0000001049,0.0,0.0,0.0,0.46211717,2,-0.34997723,1,1
10554,PLplot/src/plbox.c/plbox.c,Save some parameters,1.45,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,1.0000001049,2.000000282,0.0,0.0,0.0,0.0,2,-0.38960853,0,2
10557,PLplot/src/plctrl.c/plctrl.c,*** see if in build tree **,2.85,1.25,0.05,1.67,1.25,0.05,0.05,0.41,10.05,0.05,0.05,0.5000000162,1.5000000905000002,1.0000001049,0.0,0.5000000162,0.0,0.0,2,-0.34997723,2,2
10558,PLplot/src/plot3d.c/plot3d.c,"we're transforming from Fast/Slow coordinates to x/y coordinates
note, these are the indices, not the values",7.05,0.05,0.05,3.29,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,3.0000046942000003,4.5000590733,0.0,0.0,0.0,0.0,2,0.24196196,2,2
10583,PLplot/src/plgridd.c/plgridd.c,array of coordinates for each point,2.85,1.25,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,0.5000000162,3.0000046942000003,0.0,0.0,0.0,0.46211717,2,-0.34997723,1,1
10589,PLplot/src/plcvt.c/plcvt.c,physical coords to device coords (x),3.55,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.33647394,2,2
10598,PLplot/src/pltick.c/pltick.c,"--------------------------------------------------------------------------
void plerx1()

Plot single horizontal error bar.
--------------------------------------------------------------------------",6.35,1.25,0.05,2.21,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,1.799999876,1.0000001049,0.5000000162,0.0,0.7615941999999999,2,-0.23829232,2,2
10602,PLplot/src/plgridd.c/plgridd.c,one has the thicker triangle constructed from the 4 KNN,4.25,0.05,1.65,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,1.0000001049,1.5999996386000002,1.0000001049,0.0,0.0,0.0,2,-0.2669497,2,2
10612,PLplot/src/plargs.c/plargs.c,"
This include file has the declaration for _NSGetArgc().  See below.
",4.25,2.45,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,20.0,20.0,20.0,0.5000000162,0.0,0.0,0.0,2,-0.17976068,2,2
10615,PLplot/src/plshade.c/plshade.c,swap points 1 and 3,2.85,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,0.5000000162,1.0000001049,0.0,0.0,0.0,0.0,2,-0.36333665,0,0
10618,PLplot/src/plctrl.c/plctrl.c,Handle all possible startup conditions,2.85,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,2.4000013063999996,1.5000000905000002,0.0,0.0,0.0,2,-0.33647394,2,2
10621,PLplot/src/plargs.c/plargs.c,"--------------------------------------------------------------------------
opt_cmap0()

! Sets color table 0 based on a cmap0.pal file.
!
! @param PL_UNUSED( opt ) Not used.
! @param opt_arg Name of color map 0 .pal file.
! @param PL_UNUSED( client_data ) Not used.
!
! returns 0.
!
--------------------------------------------------------------------------",20.35,1.25,0.05,6.17,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,6.498966767000001,4.0000001946,0.0,0.5000000162,0.0,0.9640276,2,0.7729067,2,2
10627,PLplot/src/plfreetype.c/plfreetype.c,Private prototypes for use in this file only,3.55,1.25,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,0.5000000162,1.5000000905000002,0.0,0.0,0.0,0.0,2,-0.32283083,2,2
10642,PLplot/src/plsym.c/plsym.c,toogle underline,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.33647394,0,0
10644,PLplot/src/plgridd.c/plgridd.c,coincident points,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,2.000000282,0.0,0.0,0.0,0.46211717,2,-0.36333665,2,2
10650,PLplot/src/plctrl.c/plctrl.c,PLLIBDEV,0.75,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.40251392,0,0
10662,PLplot/src/plstripc.c/plstripc.c,"--------------------------------------------------------------------------
plstripa

Add a point to a stripchart.
Points assumed to have increasing X value per pen, and X value of all pens
to increase relatively close together so that no pen's new point is ever
earlier than the current chart X range.
Allocates memory and rescales as necessary.
--------------------------------------------------------------------------",23.15,9.65,1.65,5.81,0.05,0.05,0.05,0.41,0.05,0.05,0.05,20.0,20.0,20.0,4.5000590733,0.5000000162,0.0,0.9981779000000001,2,0.6713579000000001,2,2
10672,PLplot/src/plaffine.c/plaffine.c,"! Multiply two affine transformation matrices to form a third.
!
! A = B * C
!
! @param affine_vectorA Pre-allocated storage for the result of
! multiplying matrix affine_vectorB by matrix affine_vectorC.
! @param affine_vectorB First matrix to multiply.
! @param affine_vectorC Second matrix to multiply.
!",21.05,18.05,0.05,7.43,0.05,0.05,0.05,0.41,0.05,0.05,0.05,6.498966767000001,20.0,20.0,4.0000001946,0.0,0.0,0.46211717,2,0.8968924,2,1
10677,PLplot/src/plsym.c/plsym.c,"Note that although jlo or jhi can be just outside valid
range (see initialization above) because of while condition
jlo < jmid < jhi and jmid must be in valid range.
",12.65,4.85,0.05,2.03,0.05,0.05,0.05,0.41,0.05,0.05,0.05,4.5000590733,6.9979166386000005,6.796182878300001,0.5000000162,0.0,0.0,0.0,2,0.36671194,1,1
10684,PLplot/src/plargs.c/plargs.c,the variable where opt_drvopt() stores the driver specific command line options,5.65,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.5000000905000002,1.5000000905000002,2.5999998991,1.0000001049,0.0,0.0,0.7615941999999999,2,-0.08965277,1,1
10688,PLplot/src/plgridd.c/plgridd.c,deal with it later,1.45,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,0.0,0.0,0.0,0.0,0.0,2,-0.41526130000000006,2,0
10689,PLplot/src/plsym.c/plsym.c,"jlo is invalid or it is valid and in > hershey_to_unicode_lookup_table[jlo].Hershey.
jhi is invalid or it is valid and in < hershey_to_unicode_lookup_table[jhi].Hershey.
All these conditions together imply in cannot be found in
hershey_to_unicode_lookup_table[j].Hershey, for all j.
",13.35,2.45,4.85,3.65,0.05,0.05,0.05,0.41,0.05,0.05,0.05,3.0000046942000003,6.9979166386000005,3.0000046942000003,0.0,0.0,0.0,0.46211717,2,0.85026556,2,2
10691,PLplot/src/plcont.c/plcont.c,both ur and vr are out of bounds,2.15,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,0.5000000162,0.0,0.0,0.0,0.0,2,-0.32283083,2,2
10692,PLplot/src/plctrl.c/plctrl.c,high,0.75,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.45252645,0,0
10694,PLplot/src/plsym.c/plsym.c,"roman = (medium, upright, serif)",2.85,0.05,1.65,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,0.5000000162,1.0000001049,0.0,0.0,0.0,0.0,2,-0.1199279,1,2
10701,PLplot/src/plcont.c/plcont.c,"--------------------------------------------------------------------------
pltr1()

Does linear interpolation from singly dimensioned coord arrays.

Just abort for now if coordinates are out of bounds (don't think it's
possible, but if so we could use linear extrapolation).
--------------------------------------------------------------------------",15.45,9.65,0.05,2.57,1.25,0.05,0.05,0.41,0.05,0.05,0.05,3.0000046942000003,5.5000425692,6.796182878300001,0.5000000162,0.5000000162,0.0,0.9640276,2,0.43102366,1,2
10702,PLplot/src/plargs.c/plargs.c,The structure that hold the driver specific command line options,4.95,1.25,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,0.5000000162,2.5000000695,0.0,0.0,0.0,0.0,2,-0.20921388,2,1
10707,PLplot/src/plline.c/plline.c,not clipped away,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.40251392,2,2
10712,PLplot/src/plcont.c/plcont.c,Mark this square as done,2.15,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,3.0000046942000003,3.5000006561,3.0000046942000003,0.0,0.0,0.0,0.0,2,-0.34997723,0,0
10716,PLplot/src/plargs.c/plargs.c,"--------------------------------------------------------------------------
opt_plwindow()

! Performs appropriate action for option ""plwindow"":
! Sets PLplot window name
!
! @param PL_UNUSED( opt ) Not used.
! @param opt_arg Name of the window.
! @param PL_UNUSED( client_data ) Not used.
!
! returns 0.
!
--------------------------------------------------------------------------",18.95,1.25,0.05,6.53,0.05,0.05,0.05,0.41,0.05,0.05,0.05,2.000000282,6.498966767000001,4.0000001946,0.0,0.5000000162,0.0,0.9866143,2,0.7537520000000001,1,2
10742,PLplot/src/plargs.c/plargs.c,space [ string ],2.85,1.25,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,0.0,2.6999997945999996,2.000000282,0.0,0.0,0.0,2,-0.38960853,0,0
10763,PLplot/src/plbox.c/plbox.c,Write label(s) for horizontal axes.,3.55,2.45,1.65,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,1.0000001049,1.5000000905000002,0.0,0.0,0.0,0.46211717,2,-0.29514265,2,2
10770,PLplot/src/plargs.c/plargs.c,Family member increment,2.15,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,1.5000000905000002,1.0000001049,1.0000001049,0.0,0.0,0.0,0.0,2,-0.34997723,2,2
10798,PLplot/src/plot3d.c/plot3d.c,now draw the quad as four triangles,2.85,0.05,1.65,1.67,1.25,0.05,0.05,0.41,0.05,0.05,0.05,1.5000000905000002,2.000000282,2.1000002299,1.0000001049,0.0,0.0,0.0,2,-0.33647394,2,2
10801,PLplot/src/plfill.c/plfill.c,PLFLT wrapper for !notpointinpolygon.,2.85,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,1.0000001049,0.0,0.0,0.0,0.90514827,2,-0.34997723,2,2
10818,PLplot/src/plgridd.c/plgridd.c,"Until someone implements a working qh_findbestfacet(),
do an exautive search!

As far as I understand it, qh_findbestfacet() and
qh_findbest() fails when 'point' does not belongs to
the convex hull, i.e., when the search becomes blocked
when a facet is upperdelaunay (although the error
message says that the facet may be upperdelaynay or
flipped, I never found a flipped one).

Another possibility is to implement the 'walking
triangle algorithm",30.15,4.85,3.25,10.31,2.45,0.05,0.05,0.41,0.05,0.05,0.05,1.0000001049,20.0,6.202259742100001,2.5000000695,0.0,0.0,0.90514827,2,0.8875322,2,1
10824,PLplot/src/plcont.c/plcont.c,"--------------------------------------------------------------------------
void plfcont()

Draws a contour plot using the function evaluator f2eval and data stored
by way of the f2eval_data pointer.  This allows arbitrary organizations
of 2d array data to be used.

The subrange of indices used for contouring is kx to lx in the x
direction and from ky to ly in the y direction. The array of contour
levels is clevel(nlevel), and ""pltr"" is the name of a function which
transforms array indicies into world coordinates.

Note that the fortran-like minimum and maximum indices (kx, lx, ky, ly)
are translated into more C-like ones.  I've only kept them as they are
for the plfcont() argument list because of backward compatibility.
--------------------------------------------------------------------------",48.35,14.45,3.25,6.71,1.25,0.05,0.05,0.41,0.05,0.05,0.05,8.661034212899999,20.0,20.0,2.5000000695,0.5000000162,0.0,0.90514827,2,0.993713,2,1
10830,PLplot/src/plgridd.c/plgridd.c,#ifdef HAS_LIBQHULL_INCLUDE,1.45,0.05,0.05,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,5.5000425692,5.5000425692,5.5000425692,0.0,0.0,0.0,0.0,2,-0.22380291,0,2
10837,PLplot/src/plbox.c/plbox.c,restore zdigits to initial value for second call,4.95,2.45,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,3.5000006561,4.5000590733,7.8563151965,1.5000000905000002,0.5000000162,0.0,0.0,2,-0.28110683,2,2
10838,PLplot/src/mt19937ar.c/mt19937ar.c,"! @file
!
! Mersenne twister random number generator.
!",4.25,0.05,0.05,2.21,0.05,0.05,0.05,0.41,0.05,0.05,0.05,3.5000006561,3.5000006561,3.5000006561,0.0,0.0,0.0,0.0,2,-0.28110683,1,1
10845,PLplot/src/plgridd.c/plgridd.c,now calculate the distance,1.45,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.5000000162,0.0,0.0,0.0,0.0,0.46211717,2,-0.37654829999999995,2,2
10854,PLplot/src/plctrl.c/plctrl.c,Old tk file format,2.85,0.05,0.05,1.67,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.5000000162,1.0000001049,0.5000000162,0.0,0.0,0.0,0.0,2,-0.33647394,0,0
